8.576579,31.043331,-0.258759,-840.403,338.754,266.195,9.617282,5.716451,-8.810466,-823.883,353.325,229.061,24.661627,77.736336,-13.694111,-822.782,354.680,230.733
1.776402,35.268559,0.728866,-840.224,338.371,265.766,12.343422,5.022454,-6.622869,-824.846,353.029,229.316,23.428095,78.056519,-10.100632,-823.731,354.499,230.840
-1.185174,36.918152,1.133595,-840.210,338.154,265.416,14.271010,4.617384,-5.688999,-825.219,352.929,229.081,23.093292,78.310051,-7.878213,-824.133,354.370,230.726
-4.218871,38.419483,1.551654,-840.297,337.865,264.982,16.516312,4.822282,-5.289859,-825.717,352.818,228.854,23.129410,79.194771,-5.463262,-824.732,354.248,230.561
-7.033783,39.861732,1.880204,-840.426,337.561,264.583,17.831245,5.136948,-5.188449,-826.079,352.576,228.494,23.282413,80.092461,-3.870058,-825.218,354.010,230.302
-9.220981,41.213734,2.114192,-840.597,337.248,264.241,18.802519,5.351204,-5.472965,-826.586,352.308,228.259,23.872507,80.836845,-3.003785,-825.766,353.701,230.122
-10.590638,42.446651,2.348892,-840.788,336.944,264.013,19.522810,5.759000,-5.601718,-827.200,352.090,228.019,24.164799,81.598579,-2.249269,-826.414,353.475,229.894
-11.619900,43.652431,2.553413,-840.988,336.640,263.838,20.287422,6.191233,-5.450778,-827.834,351.840,227.827,24.229719,82.373848,-1.377077,-827.117,353.220,229.692
-12.412960,44.689907,2.725295,-841.218,336.328,263.691,21.162977,6.306808,-5.196567,-828.490,351.537,227.644,24.112724,82.754967,-0.367219,-827.727,352.958,229.501
-12.895260,45.563370,2.833010,-841.463,336.004,263.593,22.638811,5.535800,-4.850711,-829.016,351.179,227.468,24.481890,82.974556,0.755505,-828.358,352.642,229.358
-12.993614,46.267994,2.841206,-841.699,335.699,263.552,23.682758,5.559148,-4.897830,-829.587,350.960,227.200,24.524914,83.303185,2.115057,-829.007,352.375,229.140
-12.847141,46.849312,2.668386,-841.927,335.407,263.531,25.086340,4.641636,-5.683505,-830.060,350.553,226.963,25.216326,83.667877,3.118082,-829.492,352.012,228.958
-12.615844,47.208088,2.387936,-842.138,335.126,263.503,26.810949,2.868657,-6.531224,-830.469,350.317,226.647,26.112072,83.828354,5.353802,-829.916,351.711,228.680
-12.392701,47.340870,1.983605,-842.346,334.860,263.456,28.415764,1.192307,-7.338632,-830.824,350.263,226.248,27.769669,83.435776,7.498835,-830.147,351.434,228.313
-12.133605,47.285027,1.465760,-842.542,334.612,263.389,29.359436,-0.145019,-7.863838,-831.092,350.192,225.878,28.758659,83.268394,8.879193,-830.369,351.409,227.801
-11.817442,46.983696,0.993153,-842.737,334.373,263.285,29.771189,-1.213653,-7.945809,-831.360,350.075,225.627,29.431385,82.074295,9.597327,-830.487,351.221,227.487
-11.589082,46.531567,0.553443,-842.936,334.136,263.178,30.067106,-2.167114,-7.906778,-831.671,349.885,225.499,29.492298,81.042198,9.940013,-830.788,351.127,227.257
-11.249355,45.923439,0.089296,-843.139,333.908,263.033,30.035980,-2.803711,-7.957437,-831.751,349.665,225.463,29.645609,80.470665,10.210952,-831.108,350.922,227.153
-10.744017,45.134312,-0.275238,-843.347,333.675,262.917,30.143980,-3.127167,-7.957560,-832.018,349.436,225.428,29.618799,80.667023,10.274909,-831.399,350.695,227.021
-10.223755,44.317230,-0.610443,-843.557,333.442,262.809,30.519934,-3.712892,-8.115732,-832.342,349.175,225.347,29.715508,80.439178,10.591646,-831.626,350.397,226.922
-9.996616,43.428574,-0.942902,-843.783,333.219,262.728,31.219872,-4.634799,-8.144846,-832.604,348.993,225.186,29.647938,80.152390,11.224088,-831.887,350.222,226.737
-9.761105,42.498081,-1.197663,-844.006,333.041,262.704,31.882351,-5.749699,-8.062508,-832.827,348.939,224.897,29.635323,79.341469,12.054993,-832.143,350.099,226.498
-9.393156,41.673149,-1.530487,-844.209,332.913,262.743,32.430973,-6.664129,-7.713173,-833.201,348.950,224.574,29.108858,78.556694,12.539568,-832.425,350.145,226.162
-8.891021,40.910954,-1.793457,-844.388,332.858,262.849,32.469715,-7.088325,-6.873084,-833.588,349.000,224.248,28.383137,77.677795,12.423236,-832.746,350.137,225.902
-8.410490,40.173302,-2.034546,-844.553,332.855,262.974,32.209751,-7.177833,-6.081760,-834.024,349.038,224.006,27.667982,76.942421,12.195129,-833.169,350.158,225.704
-7.869013,39.517715,-2.131226,-844.695,332.917,263.096,32.204014,-7.676125,-5.489383,-834.470,349.065,223.808,27.230686,76.253342,12.288424,-833.591,350.199,225.505
-7.566531,39.259556,-2.091187,-844.760,332.999,263.122,32.792828,-7.628486,-5.045047,-834.764,349.219,223.733,26.780693,75.896965,12.759028,-833.915,350.319,225.409
-6.846035,38.550552,-1.947479,-844.921,333.219,263.222,34.009087,-8.286141,-4.816347,-835.275,349.316,223.442,27.094397,74.565636,14.459544,-834.532,350.413,225.161
-6.462895,38.312485,-1.684448,-844.996,333.440,263.192,34.998016,-9.267650,-6.072514,-835.479,349.379,223.380,28.186003,75.877342,15.175250,-834.855,350.708,225.106
-6.320862,38.272240,-1.238555,-845.029,333.707,263.109,35.612217,-8.926005,-6.142002,-835.566,349.746,223.294,28.020344,76.305420,15.874071,-834.816,350.967,224.956
-6.295624,38.414932,-0.736572,-845.013,334.003,262.992,36.333290,-8.621284,-5.528232,-835.515,349.979,223.274,27.133047,76.108208,16.179602,-834.769,351.224,224.962
-6.419954,38.734615,-0.308380,-844.926,334.359,262.831,37.035912,-8.429850,-5.378849,-835.574,350.080,223.301,27.670317,77.363937,16.757338,-834.911,351.331,225.190
-6.556333,39.138790,-0.028808,-844.793,334.736,262.682,36.763332,-7.292673,-6.857307,-835.281,350.358,223.305,28.339840,78.456535,17.568224,-834.769,351.536,225.152
-6.970091,39.618404,0.114892,-844.585,335.152,262.526,37.926182,-7.133187,-6.972481,-835.182,350.637,223.272,28.490438,79.280762,18.707020,-834.580,351.882,225.013
-7.390749,39.906319,0.131788,-844.439,335.378,262.434,38.248730,-6.589542,-6.725164,-834.901,350.829,223.109,27.905487,79.376587,19.142187,-834.333,352.099,224.895
-8.072088,40.460201,0.218929,-844.148,335.843,262.276,38.674118,-5.680973,-6.774908,-834.751,351.105,223.172,26.925711,79.612053,19.449837,-834.245,352.441,224.993
-8.870271,40.959469,0.277830,-843.811,336.342,262.109,38.960392,-4.436282,-6.305762,-834.464,351.375,223.230,25.926645,79.813286,19.527716,-834.089,352.718,225.175
-9.384522,41.273296,0.289504,-843.609,336.600,262.026,38.876308,-3.956544,-6.068913,-834.193,351.376,223.297,25.367607,79.542847,19.418356,-833.960,352.785,225.370
-9.865231,41.543915,0.273955,-843.390,336.876,261.930,38.669029,-3.321870,-5.785496,-833.995,351.504,223.411,24.708536,78.894783,19.581221,-833.881,352.999,225.540
-10.404536,41.784626,0.238594,-843.157,337.166,261.835,38.240852,-2.876649,-5.877263,-833.664,351.593,223.604,24.118578,78.232826,20.122473,-833.857,353.245,225.713
-10.936396,41.985661,0.247267,-842.913,337.461,261.738,37.890945,-2.305847,-6.096074,-833.443,351.741,223.789,23.562178,77.575302,20.884439,-833.779,353.536,225.865
-11.477142,42.223442,0.203607,-842.654,337.765,261.638,37.598217,-1.734802,-6.314244,-833.177,351.888,223.957,23.186333,76.992661,21.540342,-833.663,353.827,225.996
-12.532836,42.716026,0.126953,-842.135,338.373,261.444,37.200317,-0.439331,-6.405034,-832.667,352.257,224.241,23.055466,76.119827,22.795238,-833.394,354.387,226.194
-13.079620,42.874329,0.113569,-841.844,338.717,261.337,36.741791,0.257451,-6.411412,-832.285,352.315,224.433,23.687204,75.537064,23.707327,-833.178,354.770,226.259
-13.553800,43.085926,-0.012665,-841.539,339.071,261.229,36.067261,0.850252,-6.569617,-831.935,352.446,224.637,23.734291,74.880211,24.651831,-832.908,355.267,226.210
-14.094565,43.250034,-0.061158,-841.232,339.434,261.144,35.088638,1.440494,-6.754247,-831.561,352.611,224.871,23.543388,74.275909,25.761433,-832.687,355.685,226.266
-14.705991,43.425838,-0.148041,-840.902,339.822,261.098,34.111900,2.204486,-6.946480,-831.265,352.784,225.154,23.646250,73.830650,27.189358,-832.451,356.044,226.386
-15.300136,43.595383,-0.226593,-840.567,340.216,261.072,33.432888,2.966923,-7.034583,-830.984,352.933,225.438,23.831615,73.292900,28.302391,-832.130,356.434,226.422
-15.866904,43.738808,-0.299621,-840.224,340.621,261.085,32.795105,3.829334,-7.003210,-830.618,353.083,225.702,23.974688,72.850433,29.142445,-831.832,356.841,226.460
-16.431269,43.883530,-0.301238,-839.867,341.036,261.163,32.085987,4.482809,-6.944190,-830.238,353.210,225.966,23.923857,72.568123,29.949844,-831.542,357.240,226.522
-16.983421,44.029243,-0.329620,-839.513,341.452,261.271,31.362928,5.054399,-6.558020,-829.829,353.380,226.255,23.931526,72.189964,30.961529,-831.235,357.565,226.633
-17.402863,44.066975,-0.255951,-839.158,341.889,261.459,30.848759,5.231761,-6.488073,-829.451,353.519,226.604,23.988867,71.566704,32.047665,-830.867,357.925,226.715
-17.811800,44.243137,-0.234375,-838.795,342.317,261.640,30.435179,5.324882,-6.534826,-829.110,353.723,226.878,24.153843,70.940063,33.128178,-830.521,358.311,226.784
-18.027430,44.307053,-0.180786,-838.438,342.755,261.862,29.864100,5.779310,-6.530279,-828.769,353.956,227.109,24.650711,70.418480,34.904442,-830.212,358.708,226.856
-18.236570,44.432323,-0.207427,-838.089,343.181,262.095,29.292795,6.231311,-6.530951,-828.417,354.128,227.369,24.779249,69.966576,36.624245,-829.818,359.155,226.856
-18.380373,44.524445,-0.165588,-837.750,343.596,262.374,31.308014,4.874360,-6.567419,-830.923,352.477,226.387,24.209311,69.444336,38.045383,-829.449,359.526,226.931
-18.541477,44.593006,-0.084441,-837.420,343.996,262.658,31.326366,5.037377,-6.319645,-830.718,352.722,226.069,22.940050,68.793251,39.094513,-829.170,359.769,227.156
-18.771694,44.617363,0.046669,-837.111,344.372,262.963,30.909781,5.389676,-5.922399,-829.749,353.550,226.641,22.107777,68.821175,39.729553,-829.008,359.890,227.529
-19.116291,44.637051,0.223076,-836.835,344.706,263.290,30.326763,5.825033,-5.896642,-828.673,354.208,227.400,21.689947,68.981674,39.294586,-828.778,360.014,227.881
-19.594965,44.710697,0.356821,-836.581,345.007,263.630,30.010647,6.125710,-5.613040,-828.717,354.139,227.501,21.113998,69.503616,38.635170,-828.646,360.254,228.246
-20.527279,44.766102,0.595059,-836.099,345.586,264.398,29.290855,6.622652,-5.542483,-826.288,355.884,229.457,19.596788,69.511520,37.724213,-828.298,360.752,228.968
-20.865168,44.869339,0.635471,-835.868,345.841,264.882,28.857452,6.674502,-5.651554,-825.984,355.964,229.922,19.373810,69.198830,37.416969,-828.308,360.812,229.607
